5.755981495227856515e-01
4.777784194080319513e-01
5.666673082969208020e-01
5.574085589980143363e-01
5.253697718072429801e-01
5.666673082969208020e-01
5.713735303266594956e-01
5.391991171167702657e-01
5.666673082969208020e-01
5.398062274409408667e-01
5.311147743224530204e-01
5.666673082969208020e-01
5.541077587083543809e-01
4.837154516600281617e-01
5.666673082969208020e-01
5.367544463816454892e-01
5.490161086346656560e-01
5.666673082969208020e-01
5.902664690445483808e-01
5.213470638428522319e-01
5.666673082969208020e-01
5.694680243562845190e-01
4.879405596511379173e-01
5.666673082969208020e-01
5.666673082969208020e-01
4.333326917030791425e-01
5.666673082969208020e-01
5.577358151591563784e-01
5.044756861412341697e-01
5.666673082969208020e-01
5.302878874349447047e-01
5.210486802095001257e-01
5.666673082969208020e-01
5.339730375851914346e-01
4.333519400549390999e-01
5.666673082969208020e-01
5.637416835833775064e-01
4.342951092960727344e-01
5.666673082969208020e-01
5.560037202550224267e-01
4.939181624425345585e-01
5.666673082969208020e-01
5.656952665279972869e-01
4.401660539097739799e-01
5.666673082969208020e-01
5.700160921923693724e-01
5.133009948906419595e-01
5.666673082969208020e-01
5.876865085279011636e-01
5.436655278243738287e-01
5.666673082969208020e-01
6.113812296674034918e-01
4.958716120036454900e-01
5.666576838431085505e-01
5.666673082969208020e-01
5.226547032441039020e-01
5.666673082969208020e-01
5.666673082969208020e-01
4.709054750893139629e-01
5.666673082969208020e-01
