4.501089197109758161e-02
6.285484461290057057e-02
1.182203545341225964e-05
1.494765380385770087e-02
4.466959695688951099e-02
1.182203545341225964e-05
6.665360647735625067e-03
3.884498288697228741e-02
1.182203545341225964e-05
2.144752290531959024e-02
3.668225178684786369e-02
1.182203545341225964e-05
1.777254778061817392e-02
5.724852246146020646e-02
1.182203545341225964e-05
4.674003674133914155e-02
2.139141170917957871e-02
1.182203545341225964e-05
3.337516267357038685e-02
6.223425749587769423e-02
1.182203545341225964e-05
3.961735572637927610e-03
5.703619210445870502e-02
1.182203545341225964e-05
1.182203545341225964e-05
1.182203545341426711e-05
1.182203545341225964e-05
1.263013682568566581e-02
5.052422284040505862e-02
1.182203545341225964e-05
6.966355599679616151e-02
6.203097451829542308e-02
1.182203545341225964e-05
4.631747498686953485e-02
1.870055337987250801e-05
1.182203545341225964e-05
1.432657253385238166e-02
1.351326241482743440e-03
1.182203545341225964e-05
5.918382695478907607e-02
5.510520456171241060e-02
1.182203545341225964e-05
1.364936716999965447e-03
9.662933296291214072e-03
1.182203545341225964e-05
4.058666944548758315e-02
5.756268193961135149e-02
1.182203545341225964e-05
2.971497679467777903e-02
1.982124719213313943e-02
1.182203545341225964e-05
3.170004871065949803e-02
3.226896003945749214e-02
1.732972537717569699e-05
1.182203545341225964e-05
6.061655835208126786e-02
1.182203545341225964e-05
1.182203545341225964e-05
5.306493674829072804e-02
1.182203545341225964e-05
